"DATE","Demand_Shocks","Supply_Shocks","Risk_Shocks","NSE AUTO","NSE BANK","NSE ENERGY","NSE FIN","NSE FMCG","NSE IT","NSE MED","NSE MET","NSE PHARMA"
2009-09-23,-1.889566699,-4.400109797,0.797911866,-0.008466151,-0.00334832,0.002182448,-0.006429067,-0.013724631,-0.018064706,-0.001513637,-0.006110038,0.001270189
2009-09-24,0.410461882,0.425273347,-0.772695057,-0.006319087,0.014399848,0.001831703,0.016078805,0.006935662,0.001051546,0.017321948,-0.01340797,0.011904092
2009-09-25,1.030520308,1.055878286,1.133345888,-0.002513546,-0.010386191,0.008271644,-0.009565347,0.00617195,-0.018467756,0.015126763,-0.015985969,0.05219193
2009-09-29,-0.420123179,5.76835144,2.316705686,0.001436332,0.003719143,0.011761495,0.00439489,0.005552189,0.028253425,-0.000491549,-0.001489813,0.018683971
2009-09-30,-3.38595551,-0.489871794,4.61344082,0.021071929,0.038249467,0.001891933,0.030011127,-0.005475057,0.01544348,0.009155399,0.015783319,0.004128774
2009-10-01,0.639823032,-0.66073813,-6.309858659,-0.010846606,0.005526335,-0.00685963,0.003978798,0.002974194,0.010142324,-0.001375204,-3.18e-05,-0.01084821
2009-10-05,0.877594961,-0.527530875,-2.521693865,-0.019478879,-0.022497334,-0.010082725,-0.019831921,0.008667671,-0.010523671,-0.01312922,-0.028274322,-0.001786357
2009-10-06,-0.343619643,-2.272939397,0.904745589,0.004025438,0.016936629,0.002517885,0.015736604,0.03002475,-0.008086569,-0.005845854,0.019632249,0.002815236
2009-10-07,1.162332422,2.172594363,1.485085369,-0.009775602,-0.006630035,-0.005804423,-0.008042557,-0.003363409,-0.029350951,0.002487003,0.021912122,0.013732585
2009-10-08,0.142259832,0.382422821,-1.810425795,0.013376998,0.009668571,0.012706615,0.008164363,0.019577959,-0.018623901,0.00350715,0.014917843,0.002969274
2009-10-09,1.126800073,2.310977309,-1.054170087,-0.016226713,-0.015597763,-0.003494174,-0.016084211,-0.004205425,-0.012930634,-0.00373195,-0.011015559,-0.010515759
2009-10-12,1.280627231,1.857610803,-1.209630023,0.012345136,0.030700947,0.016189936,0.028220929,0.022771462,0.02977088,0.022128857,0.01669566,0.014849823
2009-10-14,1.202696855,2.964950453,0.215852409,0.01785598,0.02077244,0.009965129,0.017285773,0.007074364,0.012019646,0.019401655,0.040184117,0.014503174
2009-10-15,0.902841328,2.175403321,-3.235018766,0.00068593,0.016038251,0.000253331,0.009428816,-0.003762868,-0.01139458,0.033282224,0.020254081,-0.017498391
2009-10-16,-0.211021935,-0.295749221,7.022927681,-0.010207307,0.02473445,0.004925651,0.021783361,-0.008583769,0.00365902,-0.017971029,-0.009907896,-0.001041258
2009-10-20,0.681902627,3.449989186,1.697066107,0.009103337,-0.005279898,-0.011361709,-0.008250454,-0.003031244,0.015544776,-0.023951903,0.021423121,-0.005347674
2009-10-21,1.650260303,0.368905974,0.658160064,-0.024474977,-0.021458571,-0.006269818,-0.020208457,-0.020223221,0.012036058,-0.011871274,-0.009911718,-0.016183953
2009-10-22,-2.315204059,-0.843673647,-6.74321813,-0.010508743,-0.019729215,-0.012491958,-0.019299955,0.009368638,-0.008050134,-0.013640637,-0.022285378,-0.01548997
2009-10-23,-1.167179585,-1.703629629,-1.79635217,0.006361895,0.010813962,-0.010929898,0.01326137,0.027034038,0.018386443,-0.005251881,0.009916149,0.02170477
2009-10-26,1.354205908,1.586692019,1.771794375,-0.001171359,-0.016820121,-0.007383566,-0.010045214,0.007269306,0.007052076,0.027655093,-0.011178572,0.010144541
2009-10-27,-2.148112861,-1.869027949,-0.022965506,-0.015828224,-0.037088285,-0.01094311,-0.033382114,-0.010852822,-0.005065572,-0.036306533,-0.043731051,-0.006283881
2009-10-28,2.25947568,3.158083649,-2.128521318,-0.010582838,-0.010311767,-0.005044831,-0.015508823,-0.002567121,0.006298492,0.008631277,-0.012118834,0.00449197
2009-10-29,-3.897938931,-3.912541851,1.741898409,-0.011260566,-0.022214866,-0.007570144,-0.017116528,0.005725601,-0.015391313,-0.019488868,-0.026011598,0.004319674
2009-10-30,2.57868589,4.022102038,3.668974251,0.011129974,0.002465,-0.017094362,0.004915604,-0.005255616,-0.007889643,-0.012411372,0.003402346,-0.009917676
2009-11-03,-0.482835352,0.476743995,-2.423779825,-0.009659763,-0.021703837,-0.032780193,-0.025805768,-0.02536722,-0.039405403,-0.023596271,-0.051324769,-0.000119396
2009-11-04,1.48275638,-0.881271815,-2.98978596,0.023240786,0.030440497,0.027194761,0.029691753,0.019361981,0.035774302,0.02005842,0.046462528,0.016965448
2009-11-05,-1.190769114,-3.184125178,1.140376546,0.019024021,0.00357951,0.014270192,0.00544848,0.003867969,0.003951546,0.024058061,0.024811309,0.00889669
2009-11-06,0.591948326,2.040706624,-3.62621533,9.11e-05,0.021851427,0.003823655,0.019805303,-0.006446502,0.004937341,0.024450215,0.013620605,0.007552947
2009-11-09,0.33858469,-0.716522775,5.564608846,0.014106994,0.047427998,0.01449696,0.042698578,0.020596149,0.008267398,0.018306744,0.024419464,0.012184864
2009-11-10,-0.794553231,-0.059382088,0.454299974,-0.000948951,0.004596443,-0.002798964,0.005033,-0.004275988,-0.008835616,-0.013455165,0.005710641,-0.003367998
2009-11-11,-1.232713121,-2.220990101,1.227651659,0.020209543,0.01722316,0.017033468,0.020099446,0.007079163,0.038332823,0.002047809,0.033530661,0.019392534
2009-11-12,0.129777879,-1.531246007,2.551636407,-0.011144222,-0.027073338,-0.006983534,-0.024944458,-0.013742223,0.009992394,0.003098829,-0.02255315,-0.007154378
2009-11-13,1.355980695,3.352014815,-5.232480428,0.019258546,0.007798741,0.00936193,0.008710548,0.006672379,0.012717568,0.003488728,0.017806557,0.003138816
2009-11-16,0.17475223,0.349726412,3.018561137,0.030952256,0.012096356,0.011624906,0.013422453,0.008747888,-0.001654552,0.021363835,0.02276043,0.008692936
2009-11-17,-0.437135437,0.570733904,-2.706604837,-0.000285093,0.003582837,-0.007395129,0.005113111,-0.002385838,0.019421995,-0.008828,0.009011187,0.000286694
2009-11-18,-0.930632888,-1.38505614,-2.980998942,-0.000767254,-0.008145512,-0.0041696,-0.003871433,0.008081103,0.001844917,0.002687062,0.008956803,0.002866118
2009-11-19,-0.857920375,-0.941795538,-0.460918522,-0.01317904,-0.01975314,-0.008826219,-0.014856597,-0.004826739,-0.012243372,-0.013111711,-0.017119818,-0.008293703
2009-11-20,1.033672053,1.005392942,-4.682129792,0.005553413,0.019620313,0.009686117,0.013958921,0.007540252,0.008509539,0.016988218,0.01828628,0.009749223
2009-11-23,0.067951665,-2.292151466,2.894049797,0.005495352,0.005971331,0.016946108,0.0055502,0.020392086,-0.001345279,0.008003803,0.019975665,0.013856187
2009-11-24,0.530376022,2.038755478,1.976224534,0.01322573,-0.002852029,-0.006975857,-0.005359346,-0.006405958,0.005498332,0.002545532,-0.00588639,0.002696768
2009-11-25,-1.509372485,-1.442646479,1.19735812,0.003458196,0.006001525,0.007694079,0.004504952,0.01181639,-0.00171339,-0.001398421,-0.000474904,-0.006308289
2009-11-27,-0.918209805,1.213604343,3.515477335,-0.01663859,-0.038492339,-0.030331957,-0.036901622,-0.022754932,-0.039128688,-0.023987145,-0.026978105,0.001729053
2009-11-30,1.467002484,0.488795337,6.716428289,0.00873593,0.011391775,0.015703511,0.013917025,0.006017307,0.019325416,0.014215722,0.040691152,0.00815934
2009-12-01,-0.526981159,-2.386873416,3.332137453,0.027000473,0.022549036,0.015876082,0.020185294,0.001777097,0.005629917,0.027759125,0.020446139,0.029844233
2009-12-02,-1.406205603,-1.009113618,6.984017419,0.013117363,0.008247802,-0.0023794,0.005392499,-0.005846596,-0.005867196,-0.017494561,0.001711388,0.000654671
2009-12-03,-0.168751094,-0.55188271,-4.326459582,-0.001411572,0.001929829,0.006141992,0.002929953,-0.000588912,0.00954734,0.005642678,0.013336319,0.015897276
2009-12-04,0.120176458,-1.041976242,-6.102807038,-0.016498122,-0.010722025,-0.007800753,-0.008639131,0.002958516,0.002890681,-0.002574391,0.004423762,0.009681445
2009-12-07,-1.75077756,-1.140225073,-3.787081402,-0.007787745,-0.007512128,-0.013160653,-0.003870092,-0.003889281,0.002375866,-0.006739013,-0.034613845,-0.010499042
2009-12-08,-0.366664822,-2.950511282,0.563701624,0.006869843,0.012478748,0.013044227,0.009836755,0.015427602,0.01052825,0.012798331,0.021988314,-0.000131059
2009-12-09,0.776903119,0.643038728,-9.426935408,0.009071937,-0.015473461,-0.004488369,-0.014161842,-0.005024251,0.007891196,-0.004478796,-0.024233343,-0.001059311
2009-12-10,-0.33425368,-1.344528316,3.592948563,-0.007826839,0.006483461,0.00636159,0.003047345,-0.008132662,-0.001939313,0.005437298,0.007680442,-0.003395531
2009-12-11,0.717528236,-0.104927692,-1.208270705,0.003402529,-0.011780809,-0.003430379,-0.008267049,-0.003066278,-0.00206057,-0.001431877,0.007308954,-0.005825389
2009-12-14,-0.239956077,1.796216298,-1.176399295,0.007631376,-0.011041859,0.000381731,-0.010428116,-0.012177686,0.006665399,-0.001786011,-0.005578706,0.004770322
2009-12-15,0.656120845,2.783069016,-0.594744264,-0.019953343,-0.029154973,-0.011658945,-0.027528586,-0.008210278,-0.002384015,-0.017821528,-0.005141371,0.000973744
2009-12-16,-1.210300988,0.639555359,-1.82768405,0.006737632,-0.007676499,-0.004007266,-0.007794345,-0.002554842,0.016664863,-0.010081224,0.003936829,0.006468291
2009-12-17,-0.206928149,0.710077203,-0.422492216,0.002897562,0.003438171,-0.00203088,0.000700933,0.003413326,0.009765833,0.025776324,0.007035837,0.013480896
2009-12-18,1.76777876,-1.011167125,0.047025138,0.001403321,-0.01118176,-0.014755213,-0.010643296,-0.013010309,-0.001625074,-0.011837706,-0.011375863,0.014323764
2009-12-21,0.389265658,2.327425563,3.884814548,-0.015312683,0.001116286,0.002412301,-0.003424766,-0.00320479,-0.000677483,0.013593269,-0.018765084,-0.008067197
2009-12-22,0.641913679,2.864961063,5.561771133,0.006660327,0.011957652,0.005420759,0.010737007,0.00164562,-0.003785911,0.0104707,0.03014307,-0.004603179
2009-12-23,0.06455677,1.307607841,0.448787736,0.015095319,0.023707317,0.034008727,0.026171653,0.018645065,0.027848236,0.007128381,0.041811478,0.010761485
2009-12-24,-0.10457612,1.233140372,-1.710314835,0.014618513,0.005499465,0.0072171,0.00493656,0.006584057,0.002527945,0.008503605,0.012001332,2.08e-05
2009-12-29,0.213728308,0.945989787,-3.540554508,-0.000348812,0.002653851,0.002162999,0.003377386,0.000672772,-0.00876546,0.001713903,0.005026886,-0.017147646
2009-12-30,-1.355569151,-0.294881747,0.495011066,-0.000313395,0.00030027,-0.004073479,0.000342401,-0.007366702,0.002197764,0.003746651,-0.006315418,-0.002798799
2009-12-31,2.522302912,1.991167591,2.162543456,0.007953668,0.003880106,0.009021535,0.007715176,-0.003748699,0.004679433,-0.003259862,0.007418737,-0.002124242
2010-01-04,0.406351808,0.029227411,2.468036246,0.018443109,0.00917548,-0.001035914,0.005785224,0.011959947,0.010114464,0.004593712,0.017970709,-0.001011163
2010-01-05,-0.318869591,1.141721868,-3.481117582,-0.002298272,0.008757346,0.004269403,0.007546707,0.008353911,0.006193373,0.012326427,0.043256514,0.006672438
2010-01-06,-0.488072248,-0.708842549,-3.21767198,-0.008649416,0.003356125,0.008298503,0.002240837,0.005971838,-0.015007652,0.00119063,-0.014196224,0.023258275
2010-01-07,0.443221787,0.262547235,0.186650053,-0.014607253,-0.003258159,0.007189,-0.004679325,-0.003273663,-0.020953149,0.001085004,0.002038403,-0.010927803
2010-01-08,-0.425922697,-1.32594886,3.210671302,0.000287496,-0.003508123,0.001156502,-0.003915512,0.001113338,-0.01664957,0.002620783,-0.009499269,0.003699404
2010-01-11,-1.380486375,-1.693311237,6.344113149,0.012197288,0.001402731,-0.004340865,0.004447769,0.003119569,0.007444855,0.023696393,0.006735534,-0.00030476
2010-01-12,0.082439075,-1.208584094,-3.105827389,-0.000957133,-0.020542756,-0.009222278,-0.018237708,-0.015981452,0.0376572,-0.000399718,-0.018792589,-0.007665611
2010-01-13,0.093254618,0.002315278,-3.215611303,-0.007495146,-0.006566427,0.003179597,-0.004286885,-0.001700263,0.036401474,0.012873692,0.006822747,0.00206643
2010-01-14,-1.164959478,-2.076611185,2.89582,0.002680275,-0.001714074,0.018751722,0.002565474,-0.006851123,0.004855328,0.006246023,0.002019804,0.004491179
2010-01-15,1.671961121,2.232522317,-6.327637191,0.003674323,3.37e-05,-0.006337445,-0.000364769,0.005287285,0.002145677,-0.002359927,-0.007300108,-0.000352158
2010-01-19,-1.383026557,-1.28646536,0.042183217,0.012127238,0.025226964,-0.018237915,0.015773717,-0.005408174,-0.008123039,-0.00869897,-0.013852395,-0.019892176
2010-01-20,-2.488682131,-1.63631074,-3.240208669,0.005967273,-0.001045327,-0.010448265,-0.000898089,-0.001176666,-0.002685913,0.037955271,0.006099732,-0.004323829
2010-01-21,-1.696365272,-1.454842858,-0.530972521,-0.015710522,-0.022687055,-0.021892592,-0.023330437,-0.01316508,-0.016604983,-0.030771337,-0.024938061,-0.023951183
2010-01-22,0.833688468,0.087076881,11.25986094,-0.004125112,-0.016441873,-0.010662186,-0.017804949,0.006992673,-0.012987449,-0.008563912,-0.017325316,-0.016380283
2010-01-25,-0.425408966,-1.471442984,0.29627068,-0.018862545,-0.008668988,-0.001195645,-0.008447673,0.009895259,-0.012817894,-0.005764527,-0.006121012,-0.002334047
2010-01-27,-1.064081309,-0.506236926,8.74463181,-0.050165706,-0.042177403,-0.01818459,-0.045854298,-0.010642103,-0.034538651,-0.028959892,-0.048963601,-0.027981965
2010-01-28,-1.407577957,-1.643631577,5.872385467,0.001320037,0.011290787,0.000225267,0.010246683,-0.001959802,0.008992677,0.006973183,-0.000271261,0.010161644
2010-01-29,2.929208209,2.384613799,0.745670145,0.006872994,0.027030396,0.00013559,0.021753145,-0.0192351,-0.009771036,0.004903607,-0.015445392,0.009081345
2010-02-01,0.526069497,3.398167592,-2.170891956,0.015445622,-0.000265848,0.005028398,-0.000322752,0.00048628,0.008812778,0.021706368,0.013069575,0.02402058
2010-02-02,-1.49356486,-0.908622315,4.790536461,-0.01246403,-0.020938232,-0.012399525,-0.015476751,-0.00773679,-0.010055906,-0.00407418,-0.017458722,-0.006518467
2010-02-03,-3.429067,-3.778057326,-6.733368472,0.013158566,0.019331259,0.013275194,0.023354063,0.01822008,0.020074463,0.017283081,0.040864116,0.003215532
2010-02-04,0.69924831,-1.522902686,-1.71624217,-0.019830523,-0.018622891,-0.005974176,-0.019815815,-0.003847136,-0.023320494,-0.009821476,-0.035513256,-0.010722736
2010-02-05,-0.947233817,1.646766185,-6.41238318,-0.019375758,-0.029258302,-0.031258702,-0.025759441,-0.013809424,-0.020876939,-0.02564209,-0.04128034,-0.018895621
2010-02-08,1.571108776,2.229058475,-0.460393313,0.00605083,0.014465084,0.009006997,0.005003325,0.009302646,0.006403963,0.016039624,0.005984988,0.003609564
2010-02-09,-0.696255787,0.795243153,-0.446594273,0.00778094,0.006023591,-0.000251975,0.00676824,-0.004126123,0.022180084,0.009617976,0.005091507,0.011424604
2010-02-10,1.614601817,0.876869544,-1.131130343,-0.002734329,-0.012207401,-0.009108666,-0.008987555,0.000820071,-0.00585948,-0.026591927,-0.011214011,-0.0069662
2010-02-11,1.406960329,1.905165451,-1.918293413,0.018716245,0.011025332,0.014526626,0.007655038,0.010800656,0.012694112,0.005667207,0.016215636,0.003448276
2010-02-16,-0.769812268,0.403120037,-2.11400462,0.00830147,0.001956714,-0.000402224,0.003982454,0.00465626,0.017876758,-0.013664017,0.015448185,0.020025197
2010-02-17,0.947794043,2.890315832,-5.178309068,0.009228225,0.018302413,0.005402385,0.016143789,0.006997706,-0.00022628,0.004650534,0.030294008,0.000300505
2010-02-18,0.077854742,1.166796084,-1.580995074,-0.008357706,0.002619423,-0.006603932,0.001935688,-0.004245108,-0.000470072,-0.016070053,-0.008765934,3.86e-05
2010-02-19,-1.311267125,0.079276925,1.609389287,-0.008696879,-0.010123748,-0.006184495,-0.00870255,-0.000996757,-0.004990333,-0.011279878,-0.027023212,0.003103245
2010-02-22,-1.412565667,-1.103899872,-2.745937254,0.00156555,0.000736412,-0.000481171,-5.91e-06,0.000597809,0.007063519,-0.011270279,0.010135432,-0.00689064
2010-02-23,0.868318104,1.519802165,2.125766537,-0.018936549,0.002307688,-0.004706287,0.003203907,-0.001546924,0.00538868,-0.006300144,0.003013417,0.008648164
2010-02-24,-0.459474533,-1.740610144,-3.181673722,-0.004165963,-0.000986732,0.002481387,0.000294348,-0.004472381,-0.000700232,-0.007242158,0.002656984,-0.009045777
2010-02-25,-0.536190483,1.38084381,-3.318148557,0.000235489,0.003909672,-0.008531443,0.002771942,-0.011963468,0.000406592,-0.003473498,0.000688236,0.003949714
2010-02-26,1.353207699,-0.827219913,6.090724234,0.04608263,0.021662489,0.008763876,0.02590558,-0.01669518,-0.002663392,0.007947697,0.025255396,0.018366835
2010-03-02,-0.138255678,1.038597557,0.611424175,0.040739527,0.022854031,-0.000697731,0.015783572,0.020641299,0.014219571,0.03209829,0.032687687,0.008546731
2010-03-03,0.325427968,-0.440288035,0.192979791,0.008799547,0.013152733,0.017399962,0.014178226,0.014600503,0.008206952,0.027245941,0.014986909,0.008616571
2010-03-04,1.435960112,0.866930542,1.886962971,0.000844853,-0.002837562,-0.006731207,-0.000555313,0.00728285,-0.010700901,-0.002553691,0.020299187,0.003052578
2010-03-05,-0.579510415,0.576001009,-6.879244299,0.001697729,0.002734696,-0.000248353,0.001541851,-0.000694756,0.001645639,0.027725704,0.002361837,0.003746402
2010-03-08,0.210713212,0.093094015,-3.125080111,0.014992673,0.011893632,0.00117772,0.01171667,0.007416345,0.006759995,-0.005785158,0.003814308,0.008456095
2010-03-09,0.365244973,0.353400836,-1.060173958,-0.006893026,-0.00084737,-0.010117067,-0.001642284,-0.003453369,0.007207575,-0.010283875,-0.014253544,-0.004361661
2010-03-10,0.751846536,0.637906605,-1.676721937,0.001497356,-0.002073713,0.001863157,0.001661463,0.008010381,-0.004599078,-0.001469821,-0.003826794,-0.001363725
2010-03-11,-0.490181251,-1.52976904,2.417225108,-0.011512405,0.00741289,0.002974015,0.005721853,-0.009892102,0.010546216,0.006771127,0.004083343,0.007542365
2010-03-12,-0.387489377,-1.392060939,0.099637313,0.000103986,-0.001518475,0.001728798,0.001123139,-0.005065688,0.00010067,-0.000483383,0.005481815,-0.005392676
2010-03-15,1.154020609,2.242384882,1.730292988,-0.005970723,-0.009528066,-0.003791643,-0.010064236,0.007218637,0.013052268,-0.000537352,-0.002981557,-0.006708337
2010-03-16,0.760923125,1.070048869,-0.653501977,0.012590059,0.001920643,0.01851606,0.001633911,0.0011517,0.010648428,0.015567689,0.017781944,0.010586004
2010-03-17,-0.628720166,-0.599088759,0.947109055,-0.002641967,0.009387067,0.002029837,0.008150734,-0.000237005,0.006595387,-0.007735112,0.008833647,0.016416342
2010-03-18,-0.778544906,-1.986043754,3.985675096,0.00044254,0.006954421,-0.004632277,0.005815743,-0.002991683,0.005160345,-0.010018436,0.008658099,-0.001180915
2010-03-19,-0.024862234,0.941581693,-0.108956515,0.00466501,0.001999503,0.007677973,0.00064998,0.003378872,-0.004737072,0.003856311,0.000115997,0.005162929
2010-03-22,0.123488979,0.787080525,-4.667052629,-0.017720918,-0.009044527,-0.008640669,-0.011001889,-0.004545423,-0.002717458,-0.011590105,-0.018994381,0.002378158
2010-03-23,-2.172155323,-1.330966551,-2.256252797,-0.005668091,0.003913159,0.011018444,0.002676394,0.000825532,0.002276157,0.004055522,0.008624403,0.013773914
2010-03-25,-0.28368475,-1.233483595,2.452093317,0.004782838,0.010338397,-0.005134075,0.004757161,0.009639486,0.009523499,-0.004598129,0.005900687,0.012669361
2010-03-26,0.662547253,1.355778142,9.486402323,0.01689889,0.014804282,0.009136883,0.013467776,0.005807001,-0.007950074,0.021913325,0.002624022,-0.000356883
2010-03-29,0.693992108,0.44957507,3.666772562,0.004258555,0.006493094,0.003700167,0.008445548,0.003743513,-0.016409565,-0.016024959,0.004839972,0.004244175
2010-03-30,0.10090873,1.477806502,-1.198415203,-0.002561123,-0.00496974,-0.001240095,-0.0080293,0.002568245,-0.022013072,0.001321131,0.001080237,-0.011860813
2010-03-31,1.799669543,1.038935294,3.493045977,0.001711799,-0.001129848,0.000598614,0.003244683,-0.010001661,-0.010443158,0.001511299,0.003098977,0.010584234
2010-04-01,0.140009355,1.065925931,-2.151245457,6.55e-05,0.005090067,0.003900108,0.008276426,-0.001242902,0.021866648,0.007425328,0.012627063,0.000893735
2010-04-05,-0.033360971,0.890389999,-8.600277406,0.020021827,0.020073098,0.014709466,0.014003963,0.008543196,0.001654412,0.013944697,0.015262524,0.017032962
2010-04-06,-1.521040302,-0.489335549,-5.167819281,-0.009773142,0.003051987,-0.002071441,0.006603574,0.003416449,-0.009860024,0.00716371,0.003805286,-0.00901216
2010-04-07,0.157678159,-0.715040329,-3.537313387,0.012867216,-0.004846734,0.005988543,-0.004281811,0.002007794,-0.002485341,0.002368979,-0.003625434,0.000153008
2010-04-08,1.187729633,-0.945010652,2.764905478,-0.011252941,-0.016635592,-0.014267154,-0.015285339,-0.004617091,0.005059079,-0.008100528,-0.029275035,-0.008675719
2010-04-09,0.394381363,-0.133300164,-2.873617286,0.01189889,0.014338235,0.006079662,0.017317037,0.005369539,0.000117647,0.004127248,0.010198257,0.000333538
2010-04-12,-0.326870105,-0.3253563,1.748592117,-0.005812466,-0.00839331,-0.007329256,-0.008270483,0.005224195,0.002201422,0.008261379,0.001423827,-0.003132721
2010-04-13,1.125236221,1.752872147,-1.962387996,-0.012691817,-0.009654899,-0.005032423,-0.010603358,-0.005998667,0.029737751,-0.002492223,-0.006860504,-0.006519764
2010-04-15,-1.919456927,-3.013863363,4.384177585,-0.002867695,-0.014594538,-0.010122034,-0.015372868,-0.008482757,0.00498278,-0.023170074,-0.004819939,0.006457027
2010-04-16,0.909220592,-1.08811075,-2.932242647,-0.007049794,0.000979175,-0.005016792,-0.002089617,0.010518893,-0.004682626,-0.003026527,-0.001619924,0.001353018
2010-04-19,1.070331715,1.538536821,5.961115233,-0.011666944,-0.005436322,-0.017273834,-0.004679101,-0.011477167,-0.012795364,-0.000327381,-0.022882941,-0.00642189
2010-04-20,-0.735472374,0.358561885,1.890985769,0.010941995,0.015393049,0.002766783,0.017793141,0.004021839,-0.01059488,-0.003155795,0.004990102,0.005550091
2010-04-21,-0.606829982,0.471951411,-6.428187571,0.01103376,0.011560326,0.0021913,0.00888355,0.005837933,0.000766667,0.015130066,-0.000828255,0.000419199
2010-04-22,1.326159663,1.555632866,-2.674612959,0.009169444,0.007111237,0.00626728,0.012213926,0.006727051,0.002098391,0.00614894,-6.1e-05,-0.00253659
2010-04-23,-0.723462919,-1.358388419,4.468371534,0.000129143,0.019749045,0.00418283,0.011297062,0.006620079,-0.0001745,-0.001210576,-0.004948703,-0.004698498
2010-04-26,-2.65586924,-1.321424046,-7.48542016,-0.002576377,0.00263418,-0.00432631,0.00914355,0.000241095,0.003964329,-0.004391461,0.025264102,-0.010225206
2010-04-27,1.266006917,1.542653874,-3.141266614,-0.008396394,-0.008405198,0.00629372,-0.008355272,0.005641607,-0.000372517,-0.005657625,-0.006589368,0.003596757
2010-04-28,-0.492608026,1.927907838,3.124058904,-0.010823715,-0.012458425,-0.017446083,-0.008984976,-0.002130532,-0.014591528,-0.013319612,-0.025213992,0.000270624
2010-04-29,-1.064168657,0.796236948,1.728580716,0.005587347,0.017530021,0.003677558,0.012598343,-0.010477911,-0.001865656,-0.004202084,0.013624205,-0.004025386
2010-04-30,0.816512643,0.211527628,3.138654838,0.017397038,0.006788184,0.012461598,0.004969962,0.006984171,0.007956488,0.010239524,-0.003731649,0.010043209
2010-05-03,-2.097537191,-3.46974601,-2.487649825,-0.00551658,-0.009609588,-0.004876837,-0.006105696,-0.003698878,-0.009322062,-0.004600112,-0.013904794,0.001289418
2010-05-04,-1.512689084,-2.565217885,0.643374097,-0.008086037,-0.015528617,-0.00735484,-0.00726693,-0.01100879,-0.009814503,-0.014732116,-0.03758662,-0.005520036
2010-05-05,-2.560277189,-2.736913197,2.485563711,-0.000102756,-0.004348639,-0.005104701,-0.005102847,0.000890235,0.010252393,-0.007740493,-0.012964848,0.007749238
2010-05-06,-1.307816503,-2.327208274,3.548563646,-0.003487825,1.57e-05,-0.001454064,-0.000216096,-0.001774812,-0.010805799,-0.004825031,-0.011435274,0.016822046
2010-05-07,2.373913921,0.51510533,3.810082842,-0.01649078,-0.031924442,0.001834246,-0.030348484,-0.004977493,-0.024080165,-0.023128465,-0.023734094,-0.020591003
2010-05-10,-0.25257248,0.730558217,-4.195053201,0.030242755,0.040981663,0.023339993,0.039065186,0.008083943,0.028690672,0.026995364,0.055553223,-0.002578
2010-05-11,0.665841175,-1.062935565,-4.902267043,-0.003451169,-0.00312233,-0.01077416,-0.005089197,-0.005580698,-0.009599552,-0.007488317,-0.02235532,-0.013778148
2010-05-12,-1.031008489,-1.115644139,-8.231473867,-0.00177334,0.009983275,0.006638993,0.011243632,0.010694881,0.007181605,0.009658104,0.001026337,0.013622905
2010-05-13,-1.89099956,-3.271229143,-0.326065051,0.018521389,0.005261155,0.002922052,0.007717266,0.008227071,0.007887683,0.01639575,-0.000799451,0.010841653
2010-05-14,0.170555353,-1.638241574,6.79396717,-0.013396445,-0.018857403,-0.012190363,-0.018169025,0.001990131,-0.013988789,-0.004696673,-0.031015934,0.000895861
2010-05-17,-0.838160344,-1.017116216,0.959876371,-0.012051129,-0.006523065,-0.013524497,-0.002967798,0.004405122,-0.016302068,0.007108503,-0.003780961,0.00461242
2010-05-18,1.173163304,1.91703891,6.984666683,-0.000646445,-0.003595234,0.007531603,-0.003013091,0.00561723,0.001766892,-0.015264012,-0.016080317,-0.002700147
2010-05-19,-2.907281267,-1.096297617,-6.746510823,-0.029711943,-0.04044352,-0.01998749,-0.035574165,-0.029291348,-0.015917424,-0.024522812,-0.040988678,-0.020475149
2010-05-20,1.607883901,3.677742419,-8.141952943,-0.006190056,0.007273546,0.025936915,0.00988313,0.008398656,-0.000565062,0.008930079,-0.00037964,0.014132741
2010-05-21,-2.468747274,0.838091792,-4.684068087,0.000411568,-0.004239967,-0.011550648,-0.000281604,0.00233582,-0.00944363,-0.024495311,0.003785434,-0.014594627
2010-05-24,1.542567821,-0.664640815,0.652390661,-0.006141826,-0.00530337,0.008192269,-0.007479363,-0.006063833,0.00571663,-0.006855799,-0.004456149,-0.002852334
2010-05-25,-1.90296025,3.650048026,-6.088660807,-0.022998171,-0.025915431,-0.021965477,-0.027485938,-0.02074471,-0.026673761,-0.018316635,-0.052292322,-0.003403528
2010-05-26,5.344418036,3.862750903,1.60553326,0.019853145,0.019866128,0.010990976,0.020425123,0.017007712,0.033946174,0.003740803,0.030547976,0.010647088
2010-05-27,-3.851974084,-2.529771261,0.723612326,0.021334502,0.02557158,0.023812694,0.020689035,0.016042482,0.006908219,0.005350059,0.011139766,0.008547917
2010-05-28,-3.529807514,0.215592588,-2.202234318,0.012302065,0.005848711,0.010890196,0.010209555,0.021615986,0.01225147,0.016061637,0.033808223,0.012548815
2010-06-01,2.808866004,-0.426636312,4.809876338,0.004692073,-0.020783669,-0.00399904,-0.017658417,-0.001267156,-0.016477626,-0.010481288,-0.037561404,0.018059508
2010-06-02,0.685432865,1.222138787,9.126208999,0.019395493,0.008049084,0.007311975,0.007722755,0.006783815,0.008816342,0.008761618,0.00366055,0.002700071
2010-06-03,-3.989024663,-3.746402009,2.894798956,0.01178226,0.021240257,0.017514904,0.017128295,0.018034378,0.017635424,0.020402055,0.014281504,0.000813425
